Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
3055,1483144142.568297, e        ,4.978093,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xebfa,0x3f77,Status,10,5,610,330,0.076923,882.265503,424.258850,0,0,0,0,0,0,499.999312,1000.010375,477.846531,0.237861,CON,1868800,2048
3056,1483144145.546994, e        ,4.999978,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x93a4,0x4db9,Status,21,10,1278,725,-0.124620,1948.808594,1044.804565,0,0,0,0,0,0,281.965438,500.147812,403.983281,443.205375,CON,1868800,2048
3057,1483144147.568549, e        ,4.999570,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf6fa,0x4577,Status,11,6,664,396,-0.014085,966.483154,528.045410,0,0,0,0,0,0,456.520812,999.945000,475.915813,0.304857,CON,1868800,2048
3058,1483144150.569527, e        ,4.999564,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa7a4,0x58b9,Status,20,11,1210,791,-0.204893,1840.160400,1152.100464,0,0,0,0,0,0,249.999453,540.203562,387.564844,441.443719,CON,1868800,2048
3059,1483144153.546382, e        ,4.999982,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x01fb,0x4a77,Status,11,5,678,330,0.166667,987.203552,422.401520,0,0,0,0,0,0,543.476813,1000.065812,475.831219,0.301837,CON,1868800,2048
3060,1483144155.569355, e        ,4.999248,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xbca4,0x62b9,Status,21,10,1264,725,-0.174603,1926.689819,1044.957153,0,0,0,0,0,0,239.125812,499.918500,381.103437,443.075375,CON,1868800,2048
3061,1483144158.568032, e        ,4.978334,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0bfb,0x4f77,Status,10,5,610,330,0.076923,882.222839,424.238312,0,0,0,0,0,0,500.000187,1000.021000,477.785312,0.364398,CON,1868800,2048
3062,1483144160.606402, e        ,4.963083,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd0a4,0x6cb9,Status,20,10,1210,725,-0.174603,1853.686646,1052.571655,0,0,0,0,0,0,250.044094,500.090312,387.195656,442.865844,CON,1868800,2048
3063,1483144163.568227, e        ,4.978241,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x15fb,0x5477,Status,10,5,610,330,0.076923,882.239319,424.246246,0,0,0,0,0,0,500.010187,999.982813,477.904250,0.303814,CON,1868800,2048
3064,1483144165.606441, e        ,4.966463,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe4a4,0x76b9,Status,20,10,1210,725,-0.174603,1852.424927,1051.855225,0,0,0,0,0,0,250.170953,500.341687,387.848500,443.786656,CON,1868800,2048
3065,1483144168.568367, e        ,4.999564,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x1ffb,0x5a77,Status,10,6,610,396,-0.014085,878.476562,528.046021,0,0,0,0,0,0,499.989594,999.979500,477.986469,2.141974,CON,1868800,2048
3066,1483144170.606577, e        ,4.999837,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xf9a4,0x80b9,Status,21,10,1276,725,-0.131498,1945.663452,1044.834106,0,0,0,0,0,0,239.690953,499.596313,380.456281,443.027250,CON,1868800,2048
3067,1483144173.568256, e        ,4.999750,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x29fb,0x5f77,Status,10,5,610,330,0.076923,878.443909,422.421112,0,0,0,0,0,0,500.003594,1000.015000,478.037469,0.382390,CON,1868800,2048
3068,1483144175.625936, e        ,4.999331,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0da5,0x8bb9,Status,20,11,1210,804,-0.235294,1840.246216,1169.756470,0,0,0,0,0,0,249.999406,459.700719,387.207500,440.968531,CON,1868800,2048
3069,1483144178.568336, e        ,4.999788,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x33fb,0x6477,Status,10,5,610,330,0.076923,878.437256,422.417938,0,0,0,0,0,0,499.999594,1000.023625,477.840500,0.229584,CON,1868800,2048
3070,1483144180.625593, e        ,4.980800,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x21a5,0x94b9,Status,20,9,1210,646,-0.103448,1847.092773,923.546387,0,0,0,0,0,0,249.999547,549.269563,387.472094,440.480906,CON,1868800,2048
3071,1483144183.568496, e        ,4.999720,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3dfb,0x6977,Status,10,5,610,330,0.076923,878.449158,422.423645,0,0,0,0,0,0,500.001906,1000.018375,477.936125,0.263980,CON,1868800,2048
3072,1483144185.626943, e        ,4.999036,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x36a5,0x9fb9,Status,21,11,1264,804,-0.235294,1926.771484,1169.825562,0,0,0,0,0,0,239.027906,459.718719,381.271375,441.416375,CON,1868800,2048
3073,1483144188.568581, e        ,4.999835,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x47fb,0x6e77,Status,10,5,610,330,0.076923,878.429016,422.413940,0,0,0,0,0,0,500.003000,1000.040000,477.865250,0.298374,CON,1868800,2048
3074,1483144191.547101, e        ,4.999925,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4ba5,0xa9b9,Status,21,10,1278,725,-0.124620,1948.829224,1044.815674,0,0,0,0,0,0,281.954625,499.967406,404.160656,443.160719,CON,1868800,2048
3075,1483144193.568871, e        ,4.999569,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x51fb,0x7377,Status,10,5,610,330,0.076923,878.475708,422.436432,0,0,0,0,0,0,499.996000,1000.004812,477.881031,0.286119,CON,1868800,2048
3076,1483144196.569312, e        ,4.999616,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x60a5,0xb4b9,Status,21,11,1264,791,-0.204893,1926.547852,1152.088501,0,0,0,0,0,0,239.138187,540.310187,381.188750,441.335406,CON,1868800,2048
3077,1483144198.569430, e        ,4.998772,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5cfb,0x7877,Status,11,5,664,330,0.076923,966.637390,422.503754,0,0,0,0,0,0,456.527000,999.886375,475.800375,0.086192,CON,1868800,2048
3078,1483144201.606392, e        ,4.962895,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x74a5,0xbeb9,Status,20,10,1210,725,-0.174603,1853.756714,1052.611450,0,0,0,0,0,0,250.017953,500.033687,387.360969,443.145500,CON,1868800,2048
3079,1483144204.546424, e        ,4.022000,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x66fb,0x7d77,Status,10,5,610,330,0.076923,1091.994019,525.111877,0,0,0,0,0,0,500.022187,1000.045187,477.958438,0.261389,CON,1868800,2048
3080,1483144206.606407, e        ,4.962929,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x88a5,0xc8b9,Status,20,10,1210,725,-0.174603,1853.744141,1052.604248,0,0,0,0,0,0,250.002453,500.005688,387.367094,443.116906,CON,1868800,2048
3081,1483144209.546586, e        ,4.999800,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x71fb,0x8277,Status,11,5,678,330,0.166667,987.239441,422.416870,0,0,0,0,0,0,543.451063,1000.078813,475.828250,0.268413,CON,1868800,2048
3082,1483144211.606476, e        ,4.999932,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x9da5,0xd2b9,Status,21,10,1276,725,-0.131498,1945.626587,1044.814209,0,0,0,0,0,0,239.860578,499.967688,380.719156,443.171438,CON,1868800,2048
3083,1483144214.568663, e        ,4.977748,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7bfb,0x8777,Status,10,5,610,330,0.076923,882.326721,424.288269,0,0,0,0,0,0,500.002500,999.831625,477.947437,0.537022,CON,1868800,2048
3084,1483144216.625543, e        ,4.980841,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb1a5,0xdcb9,Status,20,10,1210,725,-0.174603,1847.077515,1048.818848,0,0,0,0,0,0,249.998797,500.342406,388.023687,444.010531,CON,1868800,2048
3085,1483144219.568677, e        ,4.977754,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x85fb,0x8c77,Status,10,5,610,330,0.076923,882.325623,424.287720,0,0,0,0,0,0,500.002000,1000.061375,477.877656,1.928393,CON,1868800,2048
3086,1483144221.626249, e        ,4.999289,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc5a5,0xe7b9,Status,20,11,1210,804,-0.235294,1840.261719,1169.766357,0,0,0,0,0,0,250.000750,459.396187,386.962281,440.968625,CON,1868800,2048
3087,1483144224.568854, e        ,4.999375,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x90fb,0x9277,Status,11,6,664,396,-0.014085,966.520813,528.066040,0,0,0,0,0,0,456.527094,999.959000,475.875563,0.277204,CON,1868800,2048
3088,1483144226.625934, e        ,4.999638,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xdaa5,0xf1b9,Status,21,10,1264,725,-0.174603,1926.539429,1044.875610,0,0,0,0,0,0,239.008234,499.970906,381.100937,442.925750,CON,1868800,2048
3089,1483144230.546384, e        ,4.021933,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x9afb,0x9777,Status,10,5,610,330,0.076923,1092.012207,525.120605,0,0,0,0,0,0,500.008812,1000.041187,477.938656,0.314077,CON,1868800,2048
3090,1483144232.547035, e        ,4.999974,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xefa5,0xfbb9,Status,21,10,1278,725,-0.124620,1948.810181,1044.805420,0,0,0,0,0,0,281.973187,500.067187,404.213031,443.355563,CON,1868800,2048
3091,1483144235.546416, e        ,4.999992,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xa5fb,0x9c77,Status,11,5,678,330,0.166667,987.201599,422.400696,0,0,0,0,0,0,543.462813,1000.030188,475.777719,0.296366,CON,1868800,2048
3092,1483144237.569416, e        ,4.998968,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x03a6,0x06ba,Status,20,11,1210,791,-0.204893,1840.379761,1152.237793,0,0,0,0,0,0,250.001453,540.224062,387.389750,441.157625,CON,1868800,2048
3093,1483144240.568390, e        ,4.999613,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xaffb,0xa277,Status,10,6,610,396,-0.014085,878.468018,528.040894,0,0,0,0,0,0,500.001000,999.989187,477.720750,0.568234,CON,1868800,2048
3094,1483144242.569243, e        ,4.977863,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x17a6,0x0fba,Status,20,9,1210,659,-0.141914,1848.182739,941.769592,0,0,0,0,0,0,250.003406,450.866438,387.199500,440.149750,CON,1868800,2048
3095,1483144245.568335, e        ,4.999668,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xb9fb,0xa777,Status,10,5,610,330,0.076923,878.458313,422.428040,0,0,0,0,0,0,500.008312,1000.000000,477.951156,0.282340,CON,1868800,2048
3096,1483144247.569694, e        ,4.999283,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x2ca6,0x1aba,Status,21,11,1264,791,-0.204893,1926.676392,1152.165283,0,0,0,0,0,0,239.136719,540.228813,381.161750,441.448094,CON,1868800,2048
3097,1483144250.568399, e        ,4.999693,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xc3fb,0xac77,Status,10,5,610,330,0.076923,878.453979,422.425934,0,0,0,0,0,0,499.991312,1000.017812,478.042344,0.320837,CON,1868800,2048
3098,1483144252.606505, e        ,4.999897,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x41a6,0x24ba,Status,21,10,1276,725,-0.131498,1945.640137,1044.821533,0,0,0,0,0,0,239.877375,499.991500,380.761500,443.117937,CON,1868800,2048
3099,1483144255.568426, e        ,4.999754,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xcdfb,0xb177,Status,10,5,610,330,0.076923,878.443237,422.420776,0,0,0,0,0,0,499.999312,1000.017625,477.888156,0.319850,CON,1868800,2048
3100,1483144257.626229, e        ,4.999576,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x56a6,0x2fba,Status,21,11,1264,804,-0.235294,1926.563354,1169.699219,0,0,0,0,0,0,239.019187,459.713906,381.323531,441.437313,CON,1868800,2048
3101,1483144260.568508, e        ,4.999710,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xd7fb,0xb677,Status,10,5,610,330,0.076923,878.450928,422.424500,0,0,0,0,0,0,500.004500,1000.007625,477.959938,0.342506,CON,1868800,2048
3102,1483144263.547030, e        ,4.079354,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x6aa6,0x39ba,Status,20,10,1210,725,-0.174603,2255.259033,1280.594971,0,0,0,0,0,0,250.028953,500.061094,387.426906,442.996750,CON,1868800,2048
3103,1483144265.568601, e        ,4.999698,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xe1fb,0xbb77,Status,10,5,610,330,0.076923,878.453003,422.425507,0,0,0,0,0,0,499.996594,1000.016188,477.951031,0.232621,CON,1868800,2048
3104,1483144268.547035, e        ,4.999981,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x7fa6,0x43ba,Status,21,10,1278,725,-0.124620,1948.807495,1044.803955,0,0,0,0,0,0,281.934844,499.984000,404.620063,443.989250,CON,1868800,2048
3105,1483144270.569140, e        ,4.999284,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xecfb,0xc077,Status,11,5,664,330,0.076923,966.538452,422.460510,0,0,0,0,0,0,456.546000,999.959375,475.712812,1.887368,CON,1868800,2048
3106,1483144273.571063, e        ,4.997772,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x94a6,0x4eba,Status,21,11,1264,791,-0.204893,1927.258667,1152.513550,0,0,0,0,0,0,239.134234,540.227625,380.751438,440.859625,CON,1868800,2048
3107,1483144276.546472, e        ,4.999938,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0xf7fb,0xc577,Status,11,5,678,330,0.166667,987.212219,422.405243,0,0,0,0,0,0,543.453250,1000.016813,475.815031,0.253412,CON,1868800,2048
3108,1483144278.606410, e        ,4.999992,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xa9a6,0x58ba,Status,21,10,1276,725,-0.131498,1945.603149,1044.801636,0,0,0,0,0,0,239.884141,500.053094,380.628781,442.890094,CON,1868800,2048
3109,1483144281.568370, e        ,4.978077,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x01fc,0xca77,Status,10,5,610,330,0.076923,882.268433,424.260223,0,0,0,0,0,0,500.003688,1000.034000,477.939937,0.282232,CON,1868800,2048
3110,1483144283.625776, e        ,4.980736,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xbda6,0x62ba,Status,20,10,1210,725,-0.174603,1847.116699,1048.841064,0,0,0,0,0,0,250.005500,499.996906,387.374687,443.267531,CON,1868800,2048
3111,1483144286.568575, e        ,4.978018,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x0bfc,0xcf77,Status,10,5,610,330,0.076923,882.278870,424.265259,0,0,0,0,0,0,500.014594,1000.021625,478.032438,0.271100,CON,1868800,2048
3112,1483144288.626371, e        ,4.999309,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xd1a6,0x6dba,Status,20,11,1210,804,-0.235294,1840.254272,1169.761597,0,0,0,0,0,0,249.993906,459.705281,387.369000,441.329281,CON,1868800,2048
3113,1483144291.568642, e        ,4.977803,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x15fc,0xd477,Status,10,5,610,330,0.076923,882.316895,424.283539,0,0,0,0,0,0,499.985187,1000.034000,477.967062,0.305926,CON,1868800,2048
3114,1483144293.626057, e        ,4.999690,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xe6a6,0x77ba,Status,21,10,1264,725,-0.174603,1926.519409,1044.864746,0,0,0,0,0,0,239.017000,499.970000,381.321906,443.238406,CON,1868800,2048
3115,1483144296.568820, e        ,4.999221,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x20fc,0xda77,Status,11,6,664,396,-0.014085,966.550598,528.082275,0,0,0,0,0,0,456.508719,999.843313,475.947812,0.111946,CON,1868800,2048
3116,1483144299.547150, e        ,4.999894,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xfba6,0x81ba,Status,21,10,1278,725,-0.124620,1948.841309,1044.822144,0,0,0,0,0,0,281.966531,500.117406,404.073469,443.131000,CON,1868800,2048
3117,1483144302.546419, e        ,4.999998,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x2bfc,0xdf77,Status,11,5,678,330,0.166667,987.200378,422.400146,0,0,0,0,0,0,543.488750,1000.055000,475.978750,0.350702,CON,1868800,2048
3118,1483144304.569032, e        ,4.978001,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x0fa7,0x8bba,Status,20,10,1210,725,-0.174603,1848.131348,1049.417236,0,0,0,0,0,0,249.999453,499.936188,387.490594,443.182875,CON,1868800,2048
3119,1483144307.568395, e        ,4.978026,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x35fc,0xe477,Status,10,5,610,330,0.076923,882.277466,424.264557,0,0,0,0,0,0,500.000406,1000.011188,477.875031,0.234095,CON,1868800,2048
3120,1483144309.569501, e        ,4.999263,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x24a7,0x96ba,Status,21,11,1264,791,-0.204893,1926.684082,1152.169922,0,0,0,0,0,0,239.130047,540.225063,381.228219,441.478281,CON,1868800,2048
3121,1483144312.568383, e        ,4.999655,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x3ffc,0xea77,Status,10,6,610,396,-0.014085,878.460632,528.036438,0,0,0,0,0,0,499.998000,1000.003187,477.721313,0.221273,CON,1868800,2048
3122,1483144314.606470, e        ,4.999945,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x39a7,0xa0ba,Status,21,10,1276,725,-0.131498,1945.621338,1044.811401,0,0,0,0,0,0,239.888141,500.108812,380.709844,443.148469,CON,1868800,2048
3123,1483144317.568374, e        ,4.999648,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x49fc,0xef77,Status,10,5,610,330,0.076923,878.461853,422.429718,0,0,0,0,0,0,500.000688,999.996813,477.863375,0.298328,CON,1868800,2048
3124,1483144319.625646, e        ,4.980757,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x4da7,0xaaba,Status,20,10,1210,725,-0.174603,1847.108643,1048.836548,0,0,0,0,0,0,249.999406,500.005500,387.829906,443.998938,CON,1868800,2048
3125,1483144322.568406, e        ,4.999716,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x53fc,0xf477,Status,10,5,610,330,0.076923,878.449951,422.424011,0,0,0,0,0,0,500.001906,1000.020000,477.835594,2.096605,CON,1868800,2048
3126,1483144324.626252, e        ,4.999431,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x61a7,0xb5ba,Status,20,11,1210,804,-0.235294,1840.209351,1169.733032,0,0,0,0,0,0,250.003703,459.649812,387.003375,440.866812,CON,1868800,2048
3127,1483144327.568443, e        ,4.999833,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x5dfc,0xf977,Status,10,5,610,330,0.076923,878.429321,422.414093,0,0,0,0,0,0,500.008906,1000.030813,477.801469,0.282720,CON,1868800,2048
3128,1483144329.626055, e        ,4.999625,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x76a7,0xbfba,Status,21,10,1264,725,-0.174603,1926.544434,1044.878296,0,0,0,0,0,0,239.009672,499.966906,381.175156,443.199281,CON,1868800,2048
3129,1483144332.568672, e        ,4.999802,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x68fc,0xfe77,Status,11,5,664,330,0.076923,966.438232,422.416718,0,0,0,0,0,0,456.541625,999.962375,475.735969,0.270330,CON,1868800,2048
3130,1483144335.547021, e        ,4.079349,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x8aa7,0xc9ba,Status,20,10,1210,725,-0.174603,2255.261719,1280.596436,0,0,0,0,0,0,250.034500,500.069000,387.327375,443.163375,CON,1868800,2048
3131,1483144338.546403, e        ,4.022116,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x72fc,0x0378,Status,10,5,610,330,0.076923,1091.962524,525.096741,0,0,0,0,0,0,500.004500,1000.019625,477.886344,0.242347,CON,1868800,2048
3132,1483144340.547145, e        ,4.999884,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0x9fa7,0xd3ba,Status,21,10,1278,725,-0.124620,1948.845215,1044.824219,0,0,0,0,0,0,281.936156,499.971406,404.215719,443.370313,CON,1868800,2048
3133,1483144343.546403, e        ,4.022292,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x7cfc,0x0878,Status,10,5,610,330,0.076923,1091.914673,525.073730,0,0,0,0,0,0,500.017594,1000.022187,477.920062,0.260611,CON,1868800,2048
3134,1483144345.568943, e        ,4.978097,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xb3a7,0xddba,Status,20,10,1210,725,-0.174603,1848.095825,1049.396973,0,0,0,0,0,0,250.000547,499.965094,387.385406,443.224906,CON,1868800,2048
3135,1483144348.546406, e        ,4.022443,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x86fc,0x0d78,Status,10,5,610,330,0.076923,1091.873779,525.054077,0,0,0,0,0,0,500.015406,1000.039375,477.937219,0.283864,CON,1868800,2048
3136,1483144350.569432, e        ,4.999549,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xc7a7,0xe8ba,Status,20,11,1210,791,-0.204893,1840.166016,1152.103882,0,0,0,0,0,0,249.999797,540.324938,387.247656,441.158500,CON,1868800,2048
3137,1483144353.546434, e        ,4.999974,192.168.1.66,192.168.1.110,tcp,56283,502,0,0,cs0,cs0,64,128,0,0,0x91fc,0x1278,Status,11,5,678,330,0.166667,987.205200,422.402222,0,0,0,0,0,0,543.414437,999.840187,475.934875,0.157009,CON,1868800,2048
3138,1483144355.569252, e        ,4.999985,192.168.1.66,192.168.1.120,tcp,53741,502,0,0,cs0,cs0,64,128,0,0,0xdca7,0xf2ba,Status,21,10,1264,725,-0.174603,1926.405640,1044.803101,0,0,0,0,0,0,239.152422,499.991812,381.233469,443.412469,CON,1868800,2048
